values,condition,replicate
9.975142734,D,4
10.86310831,D,4
11.80135928,D,4
10.83408664,D,4
8.339470087,D,4
11.82325697,D,4
13.8034591,D,4
11.98582947,D,4
9.154282324,D,4
12.84940196,D,4
16.02829309,D,4
11.04871361,D,4
12.09482842,D,4
13.19931187,D,4
11.33566469,D,4
10.9141747,D,4
11.92774097,D,4
13.65181267,D,4
10.24327858,D,4
10.58713241,D,4
10.92776695,D,4
8.408653788,D,4
11.26793009,D,4
12.25701532,D,4
13.37168736,D,4
10.41535689,D,4
11.89438173,D,4
13.7056348,D,4
9.720372532,D,4
9.523346819,D,4
13.55838883,D,4
9.728449214,D,4
14.99978591,D,4
9.035260827,D,4
13.01403135,D,4
11.79299952,D,4
10.88012138,D,4
15.86670042,D,4
8.557071478,D,4
10.51392675,D,4
11.2860965,D,4
10.03906023,D,4
9.902200506,D,4
10.43575084,D,4
12.10104115,D,4
9.026680566,D,4
10.92274478,D,4
11.31951903,D,4
10.93403713,D,4
14.10722196,D,4
9.255234304,D,4
13.32089373,D,4
12.1691965,D,4
11.79820898,D,4
13.69660465,D,4
12.72874945,D,4
11.44695993,D,4
11.77704738,D,4
9.298902101,D,4
11.9616954,D,4
9.513767301,D,4
13.15846918,D,4
9.915677814,D,4
10.82244391,D,4
12.87348823,D,4
10.87634058,D,4
10.37165197,D,4
11.87766972,D,4
13.31477102,D,4
10.36175818,D,4
11.85978092,D,4
11.67449331,D,4
11.92021468,D,4
12.00056629,D,4
11.37669393,D,4
9.046177619,D,4
10.66567493,D,4
6.966492124,D,4
14.23559578,D,4
14.26767203,D,4
8.465777817,D,4
11.03922776,D,4
13.14316902,D,4
10.10770209,D,4
11.56638377,D,4
12.06193422,D,4
13.03516556,D,4
12.31311513,D,4
15.10111449,D,4
14.13022033,D,4
11.82626069,D,4
11.62020898,D,4
14.08330661,D,4
8.694577558,D,4
10.60503063,D,4
13.83539498,D,4
7.650760031,D,4
9.954680057,D,4
11.49184245,D,4
10.9619253,D,4
11.54885068,D,4
8.85353737,D,4
12.21081883,D,4
10.02014898,D,4
10.1538774,D,4
8.749593095,D,4
11.56864089,D,4
15.21593177,D,4
9.480918941,D,4
10.34938643,D,4
9.601887522,D,4
12.96810153,D,4
9.518078239,D,4
11.09363057,D,4
11.39408897,D,4
9.423998802,D,4
9.339968141,D,4
11.96575898,D,4
12.55581527,D,4
12.02298728,D,4
12.90333941,D,4
10.25614551,D,4
12.56105648,D,4
9.931593942,D,4
9.946232036,D,4
11.49906001,D,4
11.48005254,D,4
8.395189868,D,4
11.33377753,D,4
11.20572395,D,4
11.17325467,D,4
14.38629116,D,4
11.44292918,D,4
12.41921371,D,4
12.54537945,D,4
13.97824072,D,4
14.34444504,D,4
16.68150166,D,4
9.868516755,D,4
12.79438215,D,4
10.76106959,D,4
12.99257069,D,4
11.74752517,D,4
8.095741759,D,4
11.80128603,D,4
14.01438017,D,4
11.54498216,D,4
11.10488298,D,4
11.77089418,D,4
10.73149296,D,4
14.27968307,D,4
12.20588229,D,4
8.996799728,D,4
11.43724905,D,4
9.884366253,D,4
10.00989769,D,4
11.51082141,D,4
16.46639988,D,4
14.10187246,D,4
11.40489005,D,4
13.70565389,D,4
11.64181564,D,4
11.30126067,D,4
14.28826598,D,4
11.247054,D,4
11.73650043,D,4
7.934361255,D,4
13.98366888,D,4
12.02175894,D,4
13.52917712,D,4
11.41608176,D,4
9.863597137,D,4
10.37887215,D,4
15.31873359,D,4
11.10350607,D,4
11.71122817,D,4
8.751281066,D,4
11.0434285,D,4
12.86668469,D,4
10.6106169,D,4
10.85764693,D,4
11.28880228,D,4
9.230030406,D,4
12.90763745,D,4
13.38301593,D,4
10.44386691,D,4
12.60996779,D,4
8.784564544,D,4
11.42274205,D,4
12.83835419,D,4
7.075422131,D,4
11.28884822,D,4
11.14636636,D,4
15.57124512,D,4
13.81076212,D,4
8.019943314,D,4
12.20642094,D,4
9.16727796,D,4
10.11586532,D,4
14.42281365,D,4
9.040969961,D,4
13.27399962,D,4
10.89838305,D,4
10.65486167,D,4
8.731502515,D,4
11.25361049,D,4
10.39630674,D,4
11.94491162,D,4
12.36080958,D,4
14.36585424,D,4
10.48761676,D,4
12.70390078,D,4
10.9325754,D,4
14.60161715,D,4
11.48210132,D,4
11.08800663,D,4
9.716131355,D,4
11.82908212,D,4
12.70157554,D,4
10.11744509,D,4
12.52798768,D,4
12.27235086,D,4
11.33768661,D,4
12.52987509,D,4
10.17333591,D,4
13.0332831,D,4
9.441802945,D,4
13.14330971,D,4
10.0480885,D,4
10.21386619,D,4
10.47536461,D,4
15.30051673,D,4
10.44645422,D,4
10.73142646,D,4
15.80491997,D,4
9.631917986,D,4
10.30138121,D,4
8.178790879,D,4
11.86245362,D,4
14.97206308,D,4
10.45710813,D,4
12.50234192,D,4
7.413474004,D,4
10.12793587,D,4
12.35360837,D,4
11.1905887,D,4
10.68301728,D,4
10.51035656,D,4
11.26793909,D,4
13.93104837,D,4
9.34911632,D,4
11.34253498,D,4
11.43462468,D,4
10.35953253,D,4
11.28524086,D,4
7.928928734,D,4
8.91512263,D,4
9.925096943,D,4
12.43364421,D,4
13.04902232,D,4
14.34602962,D,4
11.31387729,D,4
11.83519585,D,4
12.05703424,D,4
7.440590162,D,4
12.24631611,D,4
8.629434349,D,4
11.36361918,D,4
9.670362471,D,4
12.9708927,D,4
11.12916775,D,4
12.40537355,D,4
11.4111488,D,4
10.185868,D,4
10.50184589,D,4
12.27649327,D,4
10.99011686,D,4
7.999532095,D,4
11.57952954,D,4
9.333212945,D,4
13.40639209,D,4
13.45772445,D,4
11.09115028,D,4
10.35787092,D,4
10.13758673,D,4
10.048405,D,4
11.15095576,D,4
14.52620349,D,4
13.40339806,D,4
12.76725803,D,4
13.84236335,D,4
9.774820398,D,4
13.56677053,D,4
13.56025282,D,4
12.07072593,D,4
10.73586522,D,4
13.68376567,D,4
11.81983129,D,4
12.0257471,D,4
12.23643059,D,4
10.25372656,D,4
12.43820725,D,4
14.6004254,D,4
10.18609632,D,4
14.60473888,D,4
11.74808071,D,4
13.2550827,D,4
9.350847091,D,4
10.34281716,D,4
10.96163297,D,4
14.06322631,D,4
8.830668176,D,4
9.412507307,D,4
9.491509448,D,4
11.79145946,D,4
8.699009112,D,4
12.7025865,D,4
10.68385398,D,4
11.62427056,D,4
9.889977126,D,4
9.765201725,D,4
8.244693746,D,4
9.988974533,D,4
12.4070614,D,4
12.8360533,D,4
13.64607511,D,4
7.387675378,D,4
11.90810942,D,4
10.88727145,D,4
8.408380899,D,4
11.17759639,D,4
10.94817972,D,4
14.38587662,D,4
9.367350833,D,4
14.07206051,D,4
12.6919469,D,4
11.31787667,D,4
14.01529255,D,4
8.935166196,D,4
11.67607588,D,4
8.240194875,D,4
10.53094443,D,4
10.65405668,D,4
11.94811882,D,4
12.62483895,D,4
13.59214136,D,4
10.87175103,D,4
9.74202784,D,4
11.52716389,D,4
12.66783791,D,4
11.84489842,D,4
14.21997304,D,4
14.69492386,D,4
10.49957288,D,4
12.13794363,D,4
12.8682275,D,4
10.01979978,D,4
8.783423296,D,4
15.34759207,D,4
6.809497966,D,4
9.992957099,D,4
12.34404341,D,4
8.259584649,D,4
10.44583463,D,4
9.487705526,D,4
10.92109792,D,4
11.78610233,D,4
10.32209944,D,4
14.77730445,D,4
5.209502316,D,4
12.18339964,D,4
11.66634842,D,4
12.27102959,D,4
8.397749832,D,4
12.37516841,D,4
11.92645313,D,4
10.81113732,D,4
11.73566359,D,4
13.2491477,D,4
9.987422369,D,4
11.78664875,D,4
12.46989905,D,4
12.13887893,D,4
9.892061697,D,4
11.25230717,D,4
11.60842026,D,4
10.27002475,D,4
11.3208223,D,4
13.26975181,D,4
11.45906035,D,4
8.262324729,D,4
12.62779713,D,4
10.60780802,D,4
12.3221304,D,4
12.12993097,D,4
11.52812441,D,4
11.90123354,D,4
14.32671143,D,4
11.07787369,D,4
14.09541511,D,4
8.285283585,D,4
11.58933256,D,4
8.232754835,D,4
8.258984671,D,4
11.6891196,D,4
11.7398059,D,4
11.62239025,D,4
13.48758985,D,4
12.49723617,D,4
13.70089905,D,4
13.31804827,D,4
10.02396475,D,4
9.953420312,D,4
13.95554077,D,4
10.45630033,D,4
12.32359544,D,4
13.53149986,D,4
8.550056243,D,4
10.1389652,D,4
13.01735135,D,4
10.98436604,D,4
10.49568468,D,4
11.35758205,D,4
12.21155928,D,4
9.621364068,D,4
13.50157834,D,4
14.95034895,D,4
8.485091745,D,4
14.33513578,D,4
9.139082943,D,4
12.23198884,D,4
14.16722256,D,4
11.26529496,D,4
11.45809654,D,4
11.60810239,D,4
12.79553955,D,4
10.63453765,D,4
12.58860774,D,4
12.62106824,D,4
7.70627784,D,4
9.772140137,D,4
10.78300073,D,4
11.14700981,D,4
10.92392522,D,4
10.96691994,D,4
12.29981402,D,4
11.19009981,D,4
12.18280632,D,4
11.1381175,D,4
14.59457109,D,4
13.38873919,D,4
12.07078761,D,4
11.89501501,D,4
9.185233354,D,4
10.77289338,D,4
12.34787709,D,4
11.87121945,D,4
11.32767035,D,4
12.21384702,D,4
12.80556032,D,4
8.195256451,D,4
12.93420565,D,4
10.08735587,D,4
9.032584211,D,4
14.31675855,D,4
9.247771805,D,4
8.142176398,D,4
13.16786318,D,4
11.31340351,D,4
9.682053217,D,4
9.714408413,D,4
9.00267076,D,4
12.47162772,D,4
12.46671465,D,4
10.77343828,D,4
10.95472153,D,4
11.9511456,D,4
11.23600493,D,4
10.89538598,D,4
10.81361231,D,4
11.43762415,D,4
14.60547929,D,4
10.44813022,D,4
13.39527382,D,4
11.61010337,D,4
13.33226075,D,4
11.27070566,D,4
9.377750452,D,4
11.85299798,D,4
9.908483955,D,4
10.46385952,D,4
9.986554963,D,4
11.80356445,D,4
10.79925452,D,4
9.137385349,D,4
8.891445368,D,4
9.791114836,D,4
12.94044052,D,4
9.791871914,D,4
9.645312324,D,4
10.63574885,D,4
10.35048963,D,4
12.42614946,D,4
9.750854692,D,4
11.40537207,D,4
14.6496391,D,4
11.99847272,D,4
11.43367879,D,4
10.39955319,D,4
12.24653541,D,4
11.37392318,D,4
11.43963711,D,4
10.19400324,D,4
11.59016936,D,4
12.53967333,D,4
10.36330426,D,4
9.792442653,D,4
7.488919926,D,4
11.23424454,D,4
7.969852506,D,4
13.85232988,D,4
10.79882481,D,4
9.656183821,D,4
10.781739,D,4
8.313627935,D,4
9.519587787,D,4
7.349498682,D,4
9.008126449,D,4
10.83253408,D,4
10.3960238,D,4
9.557487682,D,4
12.29136903,D,4
10.95397266,D,4
10.58547726,D,4
11.00958854,D,4
11.24102639,D,4
9.924338675,D,4
11.18671443,D,4
11.18936564,D,4
12.24399787,D,4
12.98214288,D,4
9.907604856,D,4
9.385115846,D,4
11.82720974,D,4
10.11062654,D,4
13.19858312,D,4
8.540081974,D,4
13.56840784,D,4
10.92634254,D,4
13.60649874,D,4
11.85229256,D,4
15.18025938,D,4
9.092590887,D,4
11.4220618,D,4
10.53514957,D,4
14.62796759,D,4
10.49753725,D,4
12.87390188,D,4
12.53504038,D,4
10.12086052,D,4
8.359468387,D,4
13.55807847,D,4
11.31756268,D,4
9.940976589,D,4
9.705008509,D,4
12.39559565,D,4
12.90126819,D,4
11.03786684,D,4
11.47293105,D,4
14.68433357,D,4
9.052484784,D,4
15.06374586,D,4
9.065898303,D,4
12.29970541,D,4
12.84175371,D,4
12.00473316,D,4
12.28800957,D,4
11.84241552,D,4
13.57487164,D,4
15.86590755,D,4
8.65755865,D,4
9.830780461,D,4
11.16722661,D,4
14.71325203,D,4
13.14673828,D,4
9.366095793,D,4
10.19280156,D,4
14.71452293,D,4
9.048087749,D,4
13.72248463,D,4
8.400064929,D,4
12.86208841,D,4
12.0833003,D,4
9.399635039,D,4
9.263388008,D,4
10.24190539,D,4
10.48403123,D,4
10.15309293,D,4
11.8483405,D,4
11.36512857,D,4
11.33782574,D,4
9.513090443,D,4
10.4994279,D,4
12.082011,D,4
11.55229315,D,4
11.40435145,D,4
9.511098211,D,4
11.21495456,D,4
14.84813325,D,4
11.52913829,D,4
10.64221176,D,4
11.12667653,D,4
13.97411719,D,4
10.29408278,D,4
11.57215468,D,4
10.95413623,D,4
10.13723294,D,4
11.47555674,D,4
12.75905986,D,4
10.94410499,D,4
12.54970473,D,4
12.48210149,D,4
11.10937301,D,4
9.228690492,D,4
11.0233476,D,4
11.29564477,D,4
12.47062114,D,4
14.40180921,D,4
12.06028272,D,4
11.43756867,D,4
13.38529934,D,4
7.381361272,D,4
10.17661137,D,4
11.04041899,D,4
7.862544586,D,4
11.48474754,D,4
9.773733189,D,4
10.58206588,D,4
9.840598841,D,4
9.688469968,D,4
10.00147878,D,4
10.77664438,D,4
8.830898788,D,4
8.252378741,D,4
10.2807122,D,4
11.0784021,D,4
12.43158574,D,4
12.76210925,D,4
11.49791951,D,4
12.41067295,D,4
8.910925645,D,4
12.8051304,D,4
14.82473334,D,4
13.32296136,D,4
9.856236945,D,4
10.2585363,D,4
8.401113806,D,4
11.92897363,D,4
10.55373153,D,4
9.965431778,D,4
9.587610675,D,4
12.08758505,D,4
9.740579254,D,4
9.966563315,D,4
12.42044506,D,4
15.16183251,D,4
8.953172573,D,4
8.404722006,D,4
12.71022993,D,4
12.33354531,D,4
10.42872439,D,4
10.92741011,D,4
7.249108644,D,4
14.35492664,D,4
12.21722448,D,4
10.47365186,D,4
11.00540641,D,4
14.06640846,D,4
11.7319125,D,4
12.42542733,D,4
7.135469377,D,4
11.19718371,D,4
11.10803477,D,4
9.9462085,D,4
11.30500257,D,4
11.8733742,D,4
9.861436588,D,4
12.95575118,D,4
10.57119773,D,4
13.26592445,D,4
12.7552269,D,4
11.62725353,D,4
11.42040834,D,4
11.03129585,D,4
13.06527604,D,4
14.68501795,D,4
10.15554718,D,4
12.59143346,D,4
7.160593399,D,4
14.36815553,D,4
10.75958921,D,4
8.718043601,D,4
14.32134574,D,4
10.1677731,D,4
12.51271127,D,4
11.31667138,D,4
10.38523191,D,4
12.24879126,D,4
8.9931363,D,4
12.24406131,D,4
9.002089755,D,4
8.568666613,D,4
13.58304899,D,4
11.25477603,D,4
9.834581718,D,4
13.24707114,D,4
11.22360999,D,4
13.3217432,D,4
9.483461025,D,4
10.60622708,D,4
13.0538556,D,4
14.08227426,D,4
14.82410482,D,4
9.785400102,D,4
11.90888193,D,4
11.99980898,D,4
9.166122634,D,4
11.80466656,D,4
9.871397328,D,4
10.70498433,D,4
14.55712132,D,4
12.51030128,D,4
11.87733841,D,4
14.54488666,D,4
11.44836137,D,4
12.15548321,D,4
5.542509959,D,4
11.34009897,D,4
10.70067767,D,4
13.56469936,D,4
14.31916834,D,4
9.945696764,D,4
9.800545317,D,4
12.87832096,D,4
11.52233606,D,4
14.12563766,D,4
13.64484087,D,4
13.70447887,D,4
9.000100226,D,4
9.819589455,D,4
11.02759738,D,4
10.64779678,D,4
10.50247722,D,4
10.97685243,D,4
15.71514436,D,4
11.3441097,D,4
11.80217455,D,4
8.922736145,D,4
9.543812063,D,4
8.811582657,D,4
12.67873673,D,4
12.3968301,D,4
13.81455277,D,4
11.34668906,D,4
12.73449268,D,4
12.20630202,D,4
8.325603829,D,4
12.26077826,D,4
10.36749666,D,4
9.958978636,D,4
8.106461276,D,4
11.15117876,D,4
13.73762089,D,4
13.79192887,D,4
12.11852142,D,4
14.03962272,D,4
11.03202645,D,4
12.46176101,D,4
14.5826408,D,4
10.50804354,D,4
13.65333692,D,4
11.39696785,D,4
10.66478435,D,4
9.923349482,D,4
10.98957716,D,4
11.54748207,D,4
12.87709875,D,4
11.21219765,D,4
8.582261949,D,4
13.03667266,D,4
15.67501153,D,4
13.67500697,D,4
9.937317169,D,4
9.90075559,D,4
11.77556473,D,4
11.13146135,D,4
12.2617479,D,4
12.02129096,D,4
15.59356686,D,4
12.58621249,D,4
11.15598814,D,4
8.74930722,D,4
10.02667587,D,4
13.5059073,D,4
10.80625616,D,4
11.81137832,D,4
11.16377982,D,4
10.41849476,D,4
9.076345147,D,4
10.87031609,D,4
10.24024012,D,4
14.98054547,D,4
11.98000344,D,4
10.51993343,D,4
11.28728185,D,4
9.218327096,D,4
8.744278573,D,4
11.90813333,D,4
11.91526813,D,4
11.08894581,D,4
10.14809529,D,4
9.967141414,D,4
10.41404196,D,4
9.732451715,D,4
13.02657466,D,4
11.35036651,D,4
12.16769871,D,4
11.38657144,D,4
8.846554689,D,4
11.19511336,D,4
10.59130161,D,4
10.97466845,D,4
10.56747922,D,4
8.679024196,D,4
12.49226621,D,4
10.15470069,D,4
12.9084183,D,4
10.49594359,D,4
13.70740926,D,4
9.56260845,D,4
9.623628084,D,4
12.18013389,D,4
9.360036322,D,4
12.96038002,D,4
10.9887623,D,4
9.801344361,D,4
13.97451345,D,4
9.920669191,D,4
10.94798462,D,4
9.841085971,D,4
9.34855086,D,4
10.8040348,D,4
12.81043798,D,4
11.65927167,D,4
13.17774532,D,4
12.34825899,D,4
9.00376981,D,4
14.750899,D,4
15.85403783,D,4
9.677721551,D,4
10.29420795,D,4
14.18893125,D,4
12.56302817,D,4
8.710007239,D,4
9.425253045,D,4
11.17701094,D,4
14.20843799,D,4
11.06372559,D,4
13.03572424,D,4
11.6909767,D,4
13.38875319,D,4
6.942547451,D,4
11.62304836,D,4
10.46443472,D,4
12.07781774,D,4
8.269737202,D,4
12.6838469,D,4
10.15293026,D,4
12.33135968,D,4
12.6453877,D,4
8.828572864,D,4
8.922918832,D,4
13.34218735,D,4
11.69845478,D,4
13.33908392,D,4
10.33445896,D,4
12.57693052,D,4
12.88682706,D,4
10.9616138,D,4
11.16875894,D,4
12.12573295,D,4
11.33965812,D,4
11.12731691,D,4
9.310543063,D,4
13.73075848,D,4
12.13379959,D,4
16.28357912,D,4
11.98174671,D,4
10.57199569,D,4
8.771682807,D,4
10.82382378,D,4
11.83657497,D,4
10.60733612,D,4
13.61769059,D,4
9.441786885,D,4
15.45733063,D,4
8.810524925,D,4
10.64087338,D,4
13.42894931,D,4
12.14663007,D,4
11.62512338,D,4
10.55122726,D,4
12.42890853,D,4
10.92680858,D,4
10.6495661,D,4
9.701051264,D,4
10.35803038,D,4
11.86727568,D,4
10.65690432,D,4
9.567300114,D,4
11.59719668,D,4
11.06968281,D,4
13.08862402,D,4
9.703991418,D,4
13.49011163,D,4
11.84465658,D,4
12.06320896,D,4
9.869150571,D,4
9.793678419,D,4
10.90389286,D,4
9.407017904,D,4
14.59334959,D,4
10.54618017,D,4
8.699654817,D,4
10.52918062,D,4
9.549367811,D,4
10.64668726,D,4
11.35075326,D,4
14.76189016,D,4
16.0963187,D,4
8.460930442,D,4
10.62223805,D,4
12.70088913,D,4
8.679669506,D,4
13.23538734,D,4
10.4449819,D,4
11.86759685,D,4
14.00286988,D,4
11.94591785,D,4
10.07042581,D,4
11.50317787,D,4
11.9370162,D,4
9.731020458,D,4
8.434068057,D,4
11.68995224,D,4
10.06028492,D,4
13.39724309,D,4
11.35631463,D,4
12.46411166,D,4
11.89835272,D,4
14.9330779,D,4
11.71172366,D,4
13.93077496,D,4
10.83547156,D,4
10.91442113,D,4
10.77119149,D,4
10.53449249,D,4
10.54011358,D,4
11.12331389,D,4
11.12986291,D,4
14.05642293,D,4
11.74683377,D,4
11.13919381,D,4
12.60673501,D,4
11.73546192,D,4
16.54068275,D,4
11.74226327,D,4
14.10330739,D,4
11.28095635,D,4
12.88598064,D,4
10.85806523,D,4
11.61150119,D,4
12.03102931,D,4
12.68168527,D,4
10.43378118,D,4
14.74888303,D,4
11.62358566,D,4
9.130641498,D,4
12.41193074,D,4
11.23137351,D,4
10.31301866,D,4
9.810910206,D,4
9.265674901,D,4
11.35292056,D,4
10.94570242,D,4
10.80863475,D,4
8.627757237,D,4
10.40467582,D,4
10.22868057,D,4
9.39931624,D,4
11.50610335,D,4
13.39989663,D,4
11.65307387,D,4
12.59730789,D,4
16.00324555,D,4
11.22245978,D,4
12.45187602,D,4
9.613523454,D,4
11.16551889,D,4
12.52988255,D,4
12.34733942,D,4
11.80791434,D,4
13.71349732,D,4
7.077571469,D,4
12.16275066,D,4
12.03312353,D,4
11.49395569,D,4
10.34821289,D,4
10.85993978,D,4
10.29469128,D,4
11.21322471,D,4
10.77699689,D,4
10.00398269,D,4
10.51939872,D,4
10.1667695,D,4
12.16275781,D,4
11.61400311,D,4
8.279020829,D,4
9.084827679,D,4
10.95651913,D,4
13.51230089,D,4
11.90510504,D,4
11.74576132,D,4
12.68279066,D,4
9.663957498,D,4
10.99219332,D,4
11.50754981,D,4
14.56159943,D,4
9.799849378,D,4
12.74178865,D,4
10.61750768,D,4
14.80468115,D,4
11.30479638,D,4
13.67534989,D,4
9.744125882,D,4
11.82125686,D,4
10.18838448,D,4
9.203747628,D,4
10.48926494,D,4
9.611240095,D,4
12.77843701,D,4
8.721777159,D,4
10.61724374,D,4
10.713574,D,4
12.09986478,D,4
14.8963287,D,4
12.6796715,D,4
12.07502833,D,4
12.2733009,D,4
14.02636774,D,4
11.38971773,D,4
13.84328516,D,4
12.35625652,D,4
9.497201312,D,4
7.524376206,D,4
8.685363284,D,4
10.7792889,D,4
8.730545131,D,4
12.54037379,D,4
10.144899,D,4
10.90222983,D,4
12.44216877,D,4
10.17112667,D,4
10.0939349,D,4
11.6334781,D,4
10.77625251,D,4
11.59007568,D,4
10.42675817,D,4
13.06060455,D,4
8.876439308,D,4
8.447748358,D,4
11.54141349,D,4
14.70748344,D,4
9.337563696,D,4
12.04059166,D,4
11.04040451,D,4
12.31815839,D,4
11.84348407,D,4
12.07885748,D,4
11.87804611,D,4
11.58050553,D,4
13.90414694,D,4
11.29828366,D,4
11.25484843,D,4
13.90402257,D,4
10.1679788,D,4
8.166194935,D,4
9.738705172,D,4
9.850825375,D,4
11.42705521,D,4
8.492869818,D,4
11.02652421,D,4
10.87984216,D,4
10.99275866,D,4
12.72490352,D,4
11.46730121,D,4
11.09380326,D,4
12.76847392,D,4
14.64651601,D,4
9.889293532,D,4
13.36253158,D,4
13.06515081,D,4
8.880370713,D,4
11.73980515,D,4
10.63437267,D,4
12.04298646,D,4
12.60833472,D,4
10.10434291,D,4
11.13675653,D,4
10.47116626,D,4
9.530192219,D,4
11.24549226,D,4
10.90056311,D,4
12.998422,D,4
8.399415077,D,4
11.95457982,D,4
11.54541671,D,4
10.92144161,D,4
8.954516457,D,4
10.21972505,D,4
12.68531707,D,4
12.73325837,D,4
9.135073641,D,4
12.28391848,D,4
10.2225454,D,4
12.25611707,D,4
4.139732196,D,5
10.02135433,D,5
4.923879071,D,5
7.899436212,D,5
1.535616396,D,5
8.004993351,D,5
5.00143546,D,5
9.335934129,D,5
8.804409122,D,5
3.83131328,D,5
4.281565503,D,5
8.596498364,D,5
5.874568157,D,5
11.38101908,D,5
7.698293394,D,5
12.10719029,D,5
9.735597768,D,5
11.3495347,D,5
10.28947656,D,5
10.75096865,D,5
9.571065992,D,5
6.519187011,D,5
4.860269359,D,5
12.55381498,D,5
10.06257847,D,5
6.169746683,D,5
10.27549739,D,5
9.991028941,D,5
6.114983817,D,5
8.061825709,D,5
9.91838865,D,5
4.887100904,D,5
12.02237737,D,5
8.118898586,D,5
6.260217816,D,5
8.37182707,D,5
4.221368529,D,5
10.85762154,D,5
11.97817834,D,5
6.645442758,D,5
6.886722697,D,5
3.743126032,D,5
9.955338522,D,5
7.860376481,D,5
8.619112851,D,5
8.606161721,D,5
7.510893366,D,5
6.926530512,D,5
10.85965553,D,5
9.180205679,D,5
6.754799464,D,5
11.6806295,D,5
5.930329445,D,5
14.83905037,D,5
7.468036578,D,5
6.414425366,D,5
4.917719134,D,5
2.859961032,D,5
6.581496224,D,5
8.279917766,D,5
5.923328523,D,5
7.376317684,D,5
6.210075728,D,5
0.984313863,D,5
2.324226554,D,5
7.355368025,D,5
7.808947934,D,5
8.530341055,D,5
7.288203668,D,5
6.779364186,D,5
12.94722012,D,5
8.093345374,D,5
9.402548397,D,5
7.671581911,D,5
7.267388404,D,5
5.740460288,D,5
11.66807629,D,5
7.099541291,D,5
9.757290298,D,5
6.605539198,D,5
9.830944534,D,5
10.69467172,D,5
9.911213469,D,5
9.151903354,D,5
12.10664567,D,5
8.204101049,D,5
4.942022711,D,5
8.544860313,D,5
3.504532265,D,5
10.45349848,D,5
8.41647692,D,5
8.664079838,D,5
12.51709771,D,5
7.960397568,D,5
5.636753232,D,5
8.445130705,D,5
7.732665429,D,5
10.5639103,D,5
9.495036718,D,5
8.778691103,D,5
5.492748727,D,5
10.1868371,D,5
5.478451135,D,5
10.48321431,D,5
10.66486589,D,5
8.45872197,D,5
9.115423906,D,5
8.857129152,D,5
6.219583207,D,5
10.0283925,D,5
11.59561212,D,5
8.291881502,D,5
9.577130945,D,5
6.698449776,D,5
9.620399592,D,5
9.518107482,D,5
7.576864997,D,5
6.738148154,D,5
9.809814629,D,5
6.430773604,D,5
9.8556882,D,5
12.35059969,D,5
12.55867409,D,5
9.081711325,D,5
7.647304433,D,5
8.788636457,D,5
6.929270559,D,5
7.386982496,D,5
9.086036254,D,5
8.401784184,D,5
7.613214748,D,5
5.753639562,D,5
6.094191892,D,5
11.5423758,D,5
9.127748225,D,5
9.857498197,D,5
8.311647689,D,5
7.167091496,D,5
10.10055909,D,5
6.140360421,D,5
8.081273437,D,5
8.185193872,D,5
8.448815665,D,5
12.81525671,D,5
5.756496039,D,5
7.435925279,D,5
12.51165488,D,5
7.285542002,D,5
7.193059276,D,5
4.768488914,D,5
7.442193693,D,5
6.845389339,D,5
7.393830519,D,5
10.11703994,D,5
6.558198187,D,5
14.17173416,D,5
7.17136723,D,5
10.89925513,D,5
5.095298171,D,5
5.083156579,D,5
5.98234028,D,5
11.91894859,D,5
4.168884121,D,5
7.403573204,D,5
6.987834481,D,5
5.89045806,D,5
4.233037733,D,5
7.253237661,D,5
8.488258004,D,5
8.594649356,D,5
10.16216647,D,5
11.74738738,D,5
7.058220525,D,5
8.127978924,D,5
9.043991351,D,5
2.939469998,D,5
4.66928915,D,5
7.61254161,D,5
8.423222276,D,5
9.371075455,D,5
2.199973374,D,5
8.943120745,D,5
14.31258563,D,5
9.016671658,D,5
7.835683752,D,5
7.092112427,D,5
10.10636976,D,5
6.285636213,D,5
10.88215357,D,5
9.197789322,D,5
3.165907163,D,5
4.219475507,D,5
5.53856469,D,5
6.385496438,D,5
6.483856783,D,5
4.720938071,D,5
8.478452636,D,5
4.999316495,D,5
11.61183541,D,5
7.690900395,D,5
9.574451742,D,5
9.174939614,D,5
9.037792689,D,5
12.22069413,D,5
5.008088794,D,5
9.981768118,D,5
4.111821567,D,5
4.705088872,D,5
7.183883853,D,5
5.161640501,D,5
7.76326123,D,5
9.186286464,D,5
7.063225136,D,5
10.43859026,D,5
10.92755088,D,5
6.00777182,D,5
10.80944118,D,5
7.487867084,D,5
10.36469558,D,5
8.489498622,D,5
10.1796915,D,5
11.93322081,D,5
9.048338636,D,5
10.68845488,D,5
3.757253687,D,5
10.21688833,D,5
8.123842912,D,5
9.697509418,D,5
5.803586626,D,5
3.974364787,D,5
12.96436092,D,5
7.583810448,D,5
7.317555591,D,5
12.15082651,D,5
9.257688521,D,5
7.932649005,D,5
7.685760262,D,5
9.54332107,D,5
7.737811443,D,5
5.982176454,D,5
3.800645152,D,5
8.550235772,D,5
6.559954689,D,5
10.15986099,D,5
7.053861642,D,5
8.183816194,D,5
9.896163098,D,5
7.940462088,D,5
8.691468737,D,5
11.08187259,D,5
5.531235021,D,5
8.511191753,D,5
10.83100732,D,5
8.055919107,D,5
8.149743741,D,5
5.666676864,D,5
2.795756697,D,5
11.42160492,D,5
5.198786987,D,5
11.45019649,D,5
7.44421032,D,5
7.232100326,D,5
5.125163023,D,5
5.639806814,D,5
